Unnamed: 0,high,volume,date,open,low,close,bank name
273.15,239.2,76931,2019-03-05 13:41:00+05:30,238.8,238.75,239.05,YES BANK
273.15,239.2,43595,2019-03-05 13:42:00+05:30,239.15,239.05,239.2,YES BANK
273.15,239.2,25466,2019-03-05 13:43:00+05:30,239.15,239.1,239.2,YES BANK
273.15,239.25,32084,2019-03-05 13:44:00+05:30,239.2,239.05,239.15,YES BANK
273.15,239.4,174921,2019-03-05 13:45:00+05:30,239.1,239.1,239.2,YES BANK
273.15,239.45,52145,2019-03-05 13:46:00+05:30,239.2,239.05,239.1,YES BANK
273.15,239.2,17202,2019-03-05 13:47:00+05:30,239,239,239.1,YES BANK
273.15,239.1,80126,2019-03-05 13:48:00+05:30,239.1,238.9,238.95,YES BANK
273.15,239,18678,2019-03-05 13:49:00+05:30,238.9,238.9,238.9,YES BANK
273.15,239.05,19884,2019-03-05 13:50:00+05:30,238.9,238.9,239,YES BANK
273.15,239.1,7592,2019-03-05 13:51:00+05:30,238.95,238.9,239,YES BANK
273.15,239,14803,2019-03-05 13:52:00+05:30,238.95,238.85,238.95,YES BANK
273.15,238.95,15578,2019-03-05 13:53:00+05:30,238.9,238.85,238.95,YES BANK
273.15,239.1,21223,2019-03-05 13:54:00+05:30,238.9,238.9,238.95,YES BANK
273.15,239,40750,2019-03-05 13:55:00+05:30,238.95,238.75,238.85,YES BANK
273.15,238.95,26812,2019-03-05 13:56:00+05:30,238.85,238.75,238.85,YES BANK
273.15,238.9,17301,2019-03-05 13:57:00+05:30,238.8,238.75,238.85,YES BANK
273.15,238.95,37699,2019-03-05 13:58:00+05:30,238.85,238.75,238.85,YES BANK
273.15,238.95,23531,2019-03-05 13:59:00+05:30,238.8,238.8,238.85,YES BANK
273.15,238.9,23060,2019-03-05 14:00:00+05:30,238.85,238.8,238.85,YES BANK
273.15,238.95,24895,2019-03-05 14:01:00+05:30,238.85,238.85,238.9,YES BANK
273.15,238.9,24999,2019-03-05 14:02:00+05:30,238.85,238.85,238.85,YES BANK
273.15,238.9,35903,2019-03-05 14:03:00+05:30,238.8,238.75,238.75,YES BANK
273.15,238.8,81591,2019-03-05 14:04:00+05:30,238.75,238.55,238.65,YES BANK
273.15,238.7,84956,2019-03-05 14:05:00+05:30,238.6,238.4,238.45,YES BANK
273.15,238.6,153296,2019-03-05 14:06:00+05:30,238.45,238.25,238.45,YES BANK
273.15,238.7,46059,2019-03-05 14:07:00+05:30,238.4,238.4,238.55,YES BANK
273.15,238.8,28091,2019-03-05 14:08:00+05:30,238.55,238.55,238.75,YES BANK
273.15,238.8,16339,2019-03-05 14:09:00+05:30,238.8,238.75,238.75,YES BANK
273.15,238.8,48718,2019-03-05 14:10:00+05:30,238.75,238.5,238.7,YES BANK
273.15,238.8,16393,2019-03-05 14:11:00+05:30,238.7,238.65,238.75,YES BANK
273.15,238.8,21642,2019-03-05 14:12:00+05:30,238.75,238.5,238.55,YES BANK
273.15,238.75,24850,2019-03-05 14:13:00+05:30,238.55,238.55,238.65,YES BANK
273.15,238.75,46512,2019-03-05 14:14:00+05:30,238.7,238.5,238.6,YES BANK
273.15,238.6,497288,2019-03-05 14:15:00+05:30,238.5,237.55,237.75,YES BANK
273.15,238.15,268895,2019-03-05 14:16:00+05:30,237.85,237.5,237.8,YES BANK
273.15,238,103712,2019-03-05 14:17:00+05:30,237.75,237.75,237.85,YES BANK
273.15,238,116215,2019-03-05 14:18:00+05:30,237.8,237.7,237.9,YES BANK
273.15,238.05,81974,2019-03-05 14:19:00+05:30,237.9,237.8,237.85,YES BANK
273.15,237.95,66697,2019-03-05 14:20:00+05:30,237.85,237.85,237.9,YES BANK
273.15,238,145839,2019-03-05 14:21:00+05:30,237.9,237.8,237.9,YES BANK
273.15,238,100026,2019-03-05 14:22:00+05:30,237.9,237.75,237.75,YES BANK
273.15,237.9,67809,2019-03-05 14:23:00+05:30,237.8,237.7,237.75,YES BANK
273.15,237.9,43876,2019-03-05 14:24:00+05:30,237.9,237.75,237.8,YES BANK
273.15,237.85,74204,2019-03-05 14:25:00+05:30,237.8,237.7,237.8,YES BANK
273.15,238.1,153031,2019-03-05 14:26:00+05:30,237.8,237.75,237.85,YES BANK
273.15,237.95,164022,2019-03-05 14:27:00+05:30,237.8,237.3,237.6,YES BANK
273.15,237.8,95559,2019-03-05 14:28:00+05:30,237.5,237.5,237.7,YES BANK
273.15,238.15,104875,2019-03-05 14:29:00+05:30,237.65,237.65,238,YES BANK
273.15,238.05,102356,2019-03-05 14:30:00+05:30,238,237.85,237.9,YES BANK
273.15,237.95,99048,2019-03-05 14:31:00+05:30,237.85,237.6,237.7,YES BANK
273.15,237.75,151009,2019-03-05 14:32:00+05:30,237.65,237.4,237.65,YES BANK
273.15,237.7,68405,2019-03-05 14:33:00+05:30,237.65,237.45,237.55,YES BANK
273.15,237.95,63598,2019-03-05 14:34:00+05:30,237.6,237.5,237.9,YES BANK
273.15,237.95,422929,2019-03-05 14:35:00+05:30,237.85,236.7,237.1,YES BANK
273.15,237.9,169609,2019-03-05 14:36:00+05:30,237.2,237.2,237.45,YES BANK
273.15,237.5,141630,2019-03-05 14:37:00+05:30,237.45,237.1,237.4,YES BANK
273.15,237.45,64350,2019-03-05 14:38:00+05:30,237.4,237.25,237.3,YES BANK
273.15,237.65,84860,2019-03-05 14:39:00+05:30,237.3,237.25,237.55,YES BANK
273.15,237.9,59962,2019-03-05 14:40:00+05:30,237.6,237.55,237.8,YES BANK
273.15,237.95,45191,2019-03-05 14:41:00+05:30,237.8,237.8,237.85,YES BANK
273.15,237.9,26419,2019-03-05 14:42:00+05:30,237.85,237.7,237.7,YES BANK
273.15,237.85,40310,2019-03-05 14:43:00+05:30,237.75,237.6,237.8,YES BANK
273.15,238.3,158966,2019-03-05 14:44:00+05:30,237.8,237.75,238.3,YES BANK
273.15,238.65,141823,2019-03-05 14:45:00+05:30,238.25,238.25,238.4,YES BANK
273.15,238.5,54913,2019-03-05 14:46:00+05:30,238.4,238.3,238.45,YES BANK
273.15,238.5,47191,2019-03-05 14:47:00+05:30,238.4,238.2,238.25,YES BANK
273.15,238.25,49186,2019-03-05 14:48:00+05:30,238.25,237.65,237.7,YES BANK
273.15,238.15,89567,2019-03-05 14:49:00+05:30,237.7,237.7,238.1,YES BANK
273.15,238.25,41640,2019-03-05 14:50:00+05:30,238.1,238.05,238.2,YES BANK
273.15,238.25,47307,2019-03-05 14:51:00+05:30,238.15,238,238.1,YES BANK
273.15,238.15,54437,2019-03-05 14:52:00+05:30,238.1,237.7,237.8,YES BANK
273.15,237.8,149703,2019-03-05 14:53:00+05:30,237.8,237.1,237.4,YES BANK
273.15,237.75,54454,2019-03-05 14:54:00+05:30,237.45,237.45,237.6,YES BANK
273.15,237.6,58179,2019-03-05 14:55:00+05:30,237.6,237.25,237.3,YES BANK
273.15,237.7,104664,2019-03-05 14:56:00+05:30,237.35,237.25,237.65,YES BANK
273.15,237.95,61106,2019-03-05 14:57:00+05:30,237.65,237.5,237.9,YES BANK
273.15,237.95,39019,2019-03-05 14:58:00+05:30,237.9,237.8,237.85,YES BANK
273.15,237.85,44495,2019-03-05 14:59:00+05:30,237.8,237.6,237.75,YES BANK
273.15,238.25,135715,2019-03-05 15:00:00+05:30,237.75,237.7,238.15,YES BANK
273.15,238.15,74158,2019-03-05 15:01:00+05:30,238.1,237.7,237.75,YES BANK
273.15,238.1,66962,2019-03-05 15:02:00+05:30,237.85,237.85,238.1,YES BANK
273.15,238.3,83842,2019-03-05 15:03:00+05:30,238.1,238.05,238.2,YES BANK
273.15,238.2,77455,2019-03-05 15:04:00+05:30,238.2,237.8,237.85,YES BANK
273.15,237.95,45916,2019-03-05 15:05:00+05:30,237.85,237.75,237.95,YES BANK
273.15,237.95,110755,2019-03-05 15:06:00+05:30,237.95,237.6,237.8,YES BANK
273.15,238.2,133914,2019-03-05 15:07:00+05:30,237.8,237.75,237.95,YES BANK
273.15,238.2,114864,2019-03-05 15:08:00+05:30,238,237.95,238.2,YES BANK
273.15,238.2,81408,2019-03-05 15:09:00+05:30,238.15,237.7,237.8,YES BANK
273.15,238.2,131975,2019-03-05 15:10:00+05:30,237.8,237.8,238.15,YES BANK
273.15,238.2,213479,2019-03-05 15:11:00+05:30,238.1,237.45,237.75,YES BANK
273.15,237.95,132959,2019-03-05 15:12:00+05:30,237.7,237.5,237.5,YES BANK
273.15,237.7,95200,2019-03-05 15:13:00+05:30,237.6,237.4,237.55,YES BANK
273.15,237.7,90731,2019-03-05 15:14:00+05:30,237.5,237.4,237.5,YES BANK
273.15,237.8,136986,2019-03-05 15:15:00+05:30,237.5,237.45,237.6,YES BANK
273.15,355,132702,2019-03-05 09:15:00+05:30,355,353,353.3,ICICI BANK
273.15,353.95,61370,2019-03-05 09:16:00+05:30,353.25,353.25,353.3,ICICI BANK
273.15,353.8,62743,2019-03-05 09:17:00+05:30,353.4,353.1,353.1,ICICI BANK
273.15,354,45234,2019-03-05 09:18:00+05:30,353.2,353,354,ICICI BANK
273.15,354.45,62650,2019-03-05 09:19:00+05:30,354,353.65,354.3,ICICI BANK
273.15,354.65,55407,2019-03-05 09:20:00+05:30,354.25,354.25,354.55,ICICI BANK
273.15,354.95,72283,2019-03-05 09:21:00+05:30,354.55,354.45,354.95,ICICI BANK
273.15,355.4,56981,2019-03-05 09:22:00+05:30,354.9,354.8,355.25,ICICI BANK
273.15,355.4,49405,2019-03-05 09:23:00+05:30,355.1,354.7,355.3,ICICI BANK
273.15,355.3,48476,2019-03-05 09:24:00+05:30,355.25,355,355.1,ICICI BANK
273.15,355.5,35967,2019-03-05 09:25:00+05:30,355.2,355.1,355.2,ICICI BANK
273.15,355.5,36835,2019-03-05 09:26:00+05:30,355.2,355.2,355.45,ICICI BANK
273.15,355.85,39814,2019-03-05 09:27:00+05:30,355.4,355.3,355.85,ICICI BANK
273.15,356.1,67467,2019-03-05 09:28:00+05:30,355.75,355.65,355.9,ICICI BANK
273.15,356,33265,2019-03-05 09:29:00+05:30,355.9,355.75,355.95,ICICI BANK
273.15,356.05,44192,2019-03-05 09:30:00+05:30,355.95,355.65,355.7,ICICI BANK
273.15,355.9,30298,2019-03-05 09:31:00+05:30,355.7,355.5,355.65,ICICI BANK
273.15,355.65,24525,2019-03-05 09:32:00+05:30,355.65,355.2,355.4,ICICI BANK
273.15,355.8,30064,2019-03-05 09:33:00+05:30,355.4,355.35,355.5,ICICI BANK
273.15,355.95,31879,2019-03-05 09:34:00+05:30,355.5,355.45,355.75,ICICI BANK
273.15,356.1,60814,2019-03-05 09:35:00+05:30,355.75,355.6,356.05,ICICI BANK
273.15,356.25,35449,2019-03-05 09:36:00+05:30,356.05,355.65,355.65,ICICI BANK
273.15,355.7,22651,2019-03-05 09:37:00+05:30,355.7,355.4,355.55,ICICI BANK
273.15,355.6,14253,2019-03-05 09:38:00+05:30,355.6,355.35,355.35,ICICI BANK
273.15,355.45,14678,2019-03-05 09:39:00+05:30,355.35,355.3,355.3,ICICI BANK
273.15,355.35,22300,2019-03-05 09:40:00+05:30,355.3,355.15,355.15,ICICI BANK
273.15,355.15,41363,2019-03-05 09:41:00+05:30,355.15,354.8,355,ICICI BANK
273.15,355.05,12651,2019-03-05 09:42:00+05:30,355,354.95,355,ICICI BANK
273.15,355.2,11950,2019-03-05 09:43:00+05:30,355,354.95,355.1,ICICI BANK
273.15,355.25,48834,2019-03-05 09:44:00+05:30,355.15,354.95,355.2,ICICI BANK
273.15,355.2,18866,2019-03-05 09:45:00+05:30,355.1,354.8,355.05,ICICI BANK
273.15,355.05,23968,2019-03-05 09:46:00+05:30,355.05,354.9,354.95,ICICI BANK
273.15,355,19024,2019-03-05 09:47:00+05:30,354.95,354.8,355,ICICI BANK
273.15,355,30383,2019-03-05 09:48:00+05:30,354.95,354.6,354.7,ICICI BANK
273.15,354.75,17870,2019-03-05 09:49:00+05:30,354.7,354.5,354.6,ICICI BANK
273.15,354.6,58773,2019-03-05 09:50:00+05:30,354.6,354.35,354.45,ICICI BANK
273.15,354.45,45386,2019-03-05 09:51:00+05:30,354.4,354.1,354.25,ICICI BANK
273.15,354.35,28042,2019-03-05 09:52:00+05:30,354.25,354.15,354.25,ICICI BANK
273.15,354.8,51766,2019-03-05 09:53:00+05:30,354.25,354.25,354.8,ICICI BANK
273.15,354.8,25511,2019-03-05 09:54:00+05:30,354.75,354.5,354.8,ICICI BANK
273.15,354.95,49105,2019-03-05 09:55:00+05:30,354.7,354.5,354.95,ICICI BANK
273.15,354.95,25068,2019-03-05 09:56:00+05:30,354.95,354.7,354.8,ICICI BANK
273.15,354.95,11183,2019-03-05 09:57:00+05:30,354.8,354.65,354.95,ICICI BANK
273.15,355.3,32349,2019-03-05 09:58:00+05:30,354.85,354.7,355.1,ICICI BANK
273.15,355.1,48999,2019-03-05 09:59:00+05:30,355.1,354.75,355.1,ICICI BANK
273.15,355.3,33467,2019-03-05 10:00:00+05:30,354.9,354.9,355.15,ICICI BANK
273.15,355.3,25401,2019-03-05 10:01:00+05:30,355.25,355.05,355.25,ICICI BANK
273.15,355.25,36071,2019-03-05 10:02:00+05:30,355.25,354.8,355,ICICI BANK
273.15,355.1,14798,2019-03-05 10:03:00+05:30,355,354.8,354.95,ICICI BANK
273.15,355.1,35856,2019-03-05 10:04:00+05:30,355,354.7,354.8,ICICI BANK
273.15,354.95,21908,2019-03-05 10:05:00+05:30,354.8,354.7,354.85,ICICI BANK
273.15,355.1,32641,2019-03-05 10:06:00+05:30,354.8,354.8,355.05,ICICI BANK
273.15,355.05,12593,2019-03-05 10:07:00+05:30,355.05,355,355,ICICI BANK
273.15,355.1,9503,2019-03-05 10:08:00+05:30,355,355,355.1,ICICI BANK
273.15,355.1,17253,2019-03-05 10:09:00+05:30,355.1,354.95,355,ICICI BANK
273.15,355,12601,2019-03-05 10:10:00+05:30,355,354.8,354.8,ICICI BANK
273.15,354.9,13211,2019-03-05 10:11:00+05:30,354.75,354.7,354.75,ICICI BANK
273.15,354.9,8299,2019-03-05 10:12:00+05:30,354.75,354.75,354.8,ICICI BANK
273.15,354.9,6020,2019-03-05 10:13:00+05:30,354.8,354.8,354.85,ICICI BANK
273.15,354.95,9400,2019-03-05 10:14:00+05:30,354.85,354.85,354.9,ICICI BANK
273.15,355,47308,2019-03-05 10:15:00+05:30,354.9,354.75,354.9,ICICI BANK
273.15,354.9,21002,2019-03-05 10:16:00+05:30,354.9,354.6,354.75,ICICI BANK
273.15,354.85,21823,2019-03-05 10:17:00+05:30,354.75,354.6,354.8,ICICI BANK
273.15,354.95,23524,2019-03-05 10:18:00+05:30,354.8,354.65,354.75,ICICI BANK
273.15,355.1,35316,2019-03-05 10:19:00+05:30,354.75,354.7,354.9,ICICI BANK
273.15,355.35,26018,2019-03-05 10:20:00+05:30,354.9,354.85,355.25,ICICI BANK
273.15,355.4,20550,2019-03-05 10:21:00+05:30,355.25,355.15,355.3,ICICI BANK
273.15,355.35,19490,2019-03-05 10:22:00+05:30,355.3,355.05,355.2,ICICI BANK
273.15,355.4,22223,2019-03-05 10:23:00+05:30,355.4,355.2,355.25,ICICI BANK
273.15,355.5,34386,2019-03-05 10:24:00+05:30,355.4,355.25,355.35,ICICI BANK
273.15,355.55,24991,2019-03-05 10:25:00+05:30,355.35,355.3,355.35,ICICI BANK
273.15,355.45,12852,2019-03-05 10:26:00+05:30,355.35,355.15,355.25,ICICI BANK
273.15,355.3,22010,2019-03-05 10:27:00+05:30,355.25,355,355,ICICI BANK
273.15,355.05,20964,2019-03-05 10:28:00+05:30,355,354.8,354.95,ICICI BANK
273.15,355.2,20504,2019-03-05 10:29:00+05:30,354.95,354.85,355.2,ICICI BANK
273.15,355.25,24415,2019-03-05 10:30:00+05:30,355.2,354.8,354.85,ICICI BANK
273.15,354.95,42248,2019-03-05 10:31:00+05:30,354.85,354.55,354.65,ICICI BANK
273.15,355.15,49819,2019-03-05 10:32:00+05:30,354.65,354.65,355.1,ICICI BANK
273.15,355.4,32763,2019-03-05 10:33:00+05:30,355.1,355.1,355.3,ICICI BANK
273.15,355.4,18076,2019-03-05 10:34:00+05:30,355.3,355.2,355.3,ICICI BANK
273.15,355.75,40817,2019-03-05 10:35:00+05:30,355.3,355.2,355.7,ICICI BANK
273.15,355.8,53233,2019-03-05 10:36:00+05:30,355.65,355.6,355.6,ICICI BANK
273.15,355.6,15245,2019-03-05 10:37:00+05:30,355.5,355.4,355.45,ICICI BANK
273.15,355.6,13924,2019-03-05 10:38:00+05:30,355.45,355.4,355.5,ICICI BANK
273.15,355.6,18355,2019-03-05 10:39:00+05:30,355.5,355.5,355.55,ICICI BANK
273.15,355.6,14865,2019-03-05 10:40:00+05:30,355.55,355.55,355.6,ICICI BANK
273.15,355.75,17173,2019-03-05 10:41:00+05:30,355.6,355.6,355.7,ICICI BANK
273.15,355.9,24162,2019-03-05 10:42:00+05:30,355.7,355.7,355.85,ICICI BANK
273.15,356.7,139550,2019-03-05 10:43:00+05:30,355.85,355.8,356.55,ICICI BANK
273.15,356.7,58858,2019-03-05 10:44:00+05:30,356.5,356.4,356.5,ICICI BANK
273.15,356.6,40453,2019-03-05 10:45:00+05:30,356.55,356.25,356.35,ICICI BANK
273.15,356.5,36563,2019-03-05 10:46:00+05:30,356.35,356.25,356.25,ICICI BANK
273.15,356.65,54617,2019-03-05 10:47:00+05:30,356.25,356.25,356.55,ICICI BANK
273.15,356.7,46194,2019-03-05 10:48:00+05:30,356.55,356.4,356.45,ICICI BANK
273.15,356.55,44660,2019-03-05 10:49:00+05:30,356.45,356.35,356.35,ICICI BANK
273.15,356.4,26625,2019-03-05 10:50:00+05:30,356.4,356,356,ICICI BANK
273.15,356.5,17637,2019-03-05 10:51:00+05:30,356,356,356.35,ICICI BANK
273.15,356.7,22199,2019-03-05 10:52:00+05:30,356.35,356.35,356.65,ICICI BANK
273.15,356.7,24073,2019-03-05 10:53:00+05:30,356.6,356.5,356.5,ICICI BANK
273.15,356.5,34429,2019-03-05 10:54:00+05:30,356.5,356.3,356.4,ICICI BANK
273.15,356.5,20576,2019-03-05 10:55:00+05:30,356.35,356.2,356.5,ICICI BANK
273.15,356.55,13384,2019-03-05 10:56:00+05:30,356.4,356.4,356.5,ICICI BANK
273.15,356.6,16467,2019-03-05 10:57:00+05:30,356.4,356.4,356.5,ICICI BANK
273.15,356.55,9705,2019-03-05 10:58:00+05:30,356.5,356.3,356.35,ICICI BANK
273.15,356.45,20509,2019-03-05 10:59:00+05:30,356.35,356.25,356.25,ICICI BANK
273.15,356.5,12556,2019-03-05 11:00:00+05:30,356.3,356.15,356.3,ICICI BANK
273.15,356.4,24205,2019-03-05 11:01:00+05:30,356.25,356.1,356.1,ICICI BANK
273.15,356.2,20416,2019-03-05 11:02:00+05:30,356.1,355.8,355.8,ICICI BANK
273.15,356,36905,2019-03-05 11:03:00+05:30,355.75,355.7,355.8,ICICI BANK
273.15,355.8,26329,2019-03-05 11:04:00+05:30,355.7,355.4,355.65,ICICI BANK
273.15,356,18813,2019-03-05 11:05:00+05:30,355.65,355.65,355.9,ICICI BANK
273.15,356.1,33540,2019-03-05 11:06:00+05:30,355.9,355.9,356.05,ICICI BANK
273.15,356.1,23550,2019-03-05 11:07:00+05:30,356.05,355.8,355.85,ICICI BANK
273.15,355.85,12444,2019-03-05 11:08:00+05:30,355.85,355.6,355.75,ICICI BANK
273.15,355.9,14633,2019-03-05 11:09:00+05:30,355.75,355.75,355.8,ICICI BANK
273.15,356,15604,2019-03-05 11:10:00+05:30,355.8,355.8,355.95,ICICI BANK
273.15,356.45,29481,2019-03-05 11:11:00+05:30,355.9,355.85,356.45,ICICI BANK
273.15,356.7,58132,2019-03-05 11:12:00+05:30,356.4,356.4,356.6,ICICI BANK
273.15,356.65,23773,2019-03-05 11:13:00+05:30,356.6,356.4,356.55,ICICI BANK
273.15,356.55,45777,2019-03-05 11:14:00+05:30,356.5,356.2,356.35,ICICI BANK
273.15,356.6,29029,2019-03-05 11:15:00+05:30,356.35,356.15,356.55,ICICI BANK
273.15,356.6,29027,2019-03-05 11:16:00+05:30,356.55,356.3,356.35,ICICI BANK
273.15,356.4,25637,2019-03-05 11:17:00+05:30,356.35,355.95,356,ICICI BANK
273.15,356,22861,2019-03-05 11:18:00+05:30,355.95,355.75,355.85,ICICI BANK
273.15,355.95,56114,2019-03-05 11:19:00+05:30,355.85,355.45,355.85,ICICI BANK
273.15,355.9,27359,2019-03-05 11:20:00+05:30,355.7,355.7,355.85,ICICI BANK
273.15,355.95,36645,2019-03-05 11:21:00+05:30,355.75,355.45,355.65,ICICI BANK
273.15,355.95,57707,2019-03-05 11:22:00+05:30,355.65,355.6,355.8,ICICI BANK
273.15,356,38102,2019-03-05 11:23:00+05:30,355.65,355.6,355.7,ICICI BANK
273.15,355.95,24446,2019-03-05 11:24:00+05:30,355.65,355.6,355.85,ICICI BANK
273.15,356,29035,2019-03-05 11:25:00+05:30,355.85,355.7,355.8,ICICI BANK
273.15,356,18783,2019-03-05 11:26:00+05:30,355.8,355.75,356,ICICI BANK
273.15,355.9,17327,2019-03-05 11:27:00+05:30,355.8,355.7,355.8,ICICI BANK
273.15,355.9,23631,2019-03-05 11:28:00+05:30,355.8,355.75,355.85,ICICI BANK
273.15,356,21841,2019-03-05 11:29:00+05:30,355.8,355.7,355.75,ICICI BANK
273.15,355.85,22804,2019-03-05 11:30:00+05:30,355.7,355.6,355.7,ICICI BANK
273.15,355.85,31292,2019-03-05 11:31:00+05:30,355.6,355.6,355.75,ICICI BANK
273.15,355.95,22313,2019-03-05 11:32:00+05:30,355.8,355.75,355.9,ICICI BANK
273.15,355.95,27017,2019-03-05 11:33:00+05:30,355.9,355.7,355.75,ICICI BANK
273.15,355.75,33550,2019-03-05 11:34:00+05:30,355.7,355.35,355.45,ICICI BANK
273.15,355.65,22158,2019-03-05 11:35:00+05:30,355.45,355.45,355.6,ICICI BANK
273.15,355.85,42300,2019-03-05 11:36:00+05:30,355.5,355.45,355.5,ICICI BANK
273.15,355.65,14386,2019-03-05 11:37:00+05:30,355.5,355.5,355.55,ICICI BANK
273.15,355.65,18093,2019-03-05 11:38:00+05:30,355.55,355.5,355.6,ICICI BANK
273.15,355.95,15155,2019-03-05 11:39:00+05:30,355.55,355.55,355.8,ICICI BANK
273.15,356,24833,2019-03-05 11:40:00+05:30,355.8,355.8,355.85,ICICI BANK
273.15,356,22609,2019-03-05 11:41:00+05:30,355.9,355.7,355.75,ICICI BANK
273.15,356,27773,2019-03-05 11:42:00+05:30,355.75,355.5,355.9,ICICI BANK
273.15,356,23124,2019-03-05 11:43:00+05:30,355.85,355.55,355.6,ICICI BANK
273.15,355.9,17810,2019-03-05 11:44:00+05:30,355.6,355.6,355.9,ICICI BANK
273.15,356,53951,2019-03-05 11:45:00+05:30,355.75,355.65,355.75,ICICI BANK
273.15,355.95,50811,2019-03-05 11:46:00+05:30,355.75,355.75,355.9,ICICI BANK
273.15,356.05,101116,2019-03-05 11:47:00+05:30,355.9,355.7,355.9,ICICI BANK
273.15,356,24040,2019-03-05 11:48:00+05:30,355.9,355.65,355.75,ICICI BANK
273.15,356,15083,2019-03-05 11:49:00+05:30,355.75,355.75,356,ICICI BANK
273.15,356,40232,2019-03-05 11:50:00+05:30,355.95,355.65,355.95,ICICI BANK
273.15,356.6,173513,2019-03-05 11:51:00+05:30,355.95,355.95,356.5,ICICI BANK
273.15,356.8,39980,2019-03-05 11:52:00+05:30,356.35,356.35,356.7,ICICI BANK
273.15,357.3,231465,2019-03-05 11:53:00+05:30,356.7,356.7,356.9,ICICI BANK
273.15,357.15,58141,2019-03-05 11:54:00+05:30,356.9,356.85,356.9,ICICI BANK
273.15,357.2,32982,2019-03-05 11:55:00+05:30,356.95,356.9,356.95,ICICI BANK
273.15,357.2,31895,2019-03-05 11:56:00+05:30,356.95,356.9,357,ICICI BANK
273.15,357.15,19899,2019-03-05 11:57:00+05:30,357,356.95,357,ICICI BANK
273.15,357.35,70264,2019-03-05 11:58:00+05:30,357,356.95,357.25,ICICI BANK
273.15,357.3,28362,2019-03-05 11:59:00+05:30,357.25,357.1,357.1,ICICI BANK
273.15,357.35,31409,2019-03-05 12:00:00+05:30,357.1,357,357,ICICI BANK
273.15,357.05,28329,2019-03-05 12:01:00+05:30,357,356.8,357.05,ICICI BANK
273.15,357.1,21059,2019-03-05 12:02:00+05:30,357.05,356.85,356.9,ICICI BANK
273.15,356.95,21117,2019-03-05 12:03:00+05:30,356.9,356.75,356.8,ICICI BANK
273.15,356.95,39114,2019-03-05 12:04:00+05:30,356.8,356.65,356.9,ICICI BANK
273.15,356.95,24427,2019-03-05 12:05:00+05:30,356.85,356.45,356.5,ICICI BANK
273.15,356.85,14294,2019-03-05 12:06:00+05:30,356.5,356.5,356.8,ICICI BANK
273.15,357.1,49415,2019-03-05 12:07:00+05:30,356.8,356.8,356.95,ICICI BANK
273.15,356.95,7650,2019-03-05 12:08:00+05:30,356.9,356.6,356.75,ICICI BANK
273.15,356.85,6626,2019-03-05 12:09:00+05:30,356.7,356.55,356.6,ICICI BANK
273.15,356.8,16849,2019-03-05 12:10:00+05:30,356.55,356.5,356.6,ICICI BANK
273.15,356.75,9727,2019-03-05 12:11:00+05:30,356.6,356.55,356.55,ICICI BANK
273.15,356.7,225802,2019-03-05 12:12:00+05:30,356.55,356.25,356.55,ICICI BANK
273.15,356.75,18868,2019-03-05 12:13:00+05:30,356.55,356.45,356.7,ICICI BANK
273.15,356.75,10513,2019-03-05 12:14:00+05:30,356.7,356.7,356.7,ICICI BANK
273.15,356.7,14522,2019-03-05 12:15:00+05:30,356.7,356.55,356.7,ICICI BANK
273.15,356.7,25658,2019-03-05 12:16:00+05:30,356.65,356.5,356.5,ICICI BANK
273.15,356.55,35241,2019-03-05 12:17:00+05:30,356.5,356.45,356.45,ICICI BANK
273.15,356.5,39141,2019-03-05 12:18:00+05:30,356.45,356.2,356.3,ICICI BANK
273.15,356.5,24842,2019-03-05 12:19:00+05:30,356.3,356.1,356.1,ICICI BANK
273.15,356.3,39682,2019-03-05 12:20:00+05:30,356.2,355.9,355.95,ICICI BANK
273.15,356.1,35929,2019-03-05 12:21:00+05:30,355.95,355.7,355.8,ICICI BANK
273.15,355.9,26260,2019-03-05 12:22:00+05:30,355.8,355.6,355.7,ICICI BANK
273.15,355.7,52485,2019-03-05 12:23:00+05:30,355.7,355.45,355.6,ICICI BANK
273.15,355.75,9634,2019-03-05 12:24:00+05:30,355.6,355.6,355.7,ICICI BANK
273.15,355.8,22689,2019-03-05 12:25:00+05:30,355.7,355.65,355.75,ICICI BANK
273.15,356.2,26244,2019-03-05 12:26:00+05:30,355.75,355.75,356.2,ICICI BANK
273.15,356.4,10191,2019-03-05 12:27:00+05:30,356.15,356.15,356.35,ICICI BANK
273.15,356.5,11349,2019-03-05 12:28:00+05:30,356.35,356.35,356.45,ICICI BANK
273.15,356.55,22054,2019-03-05 12:29:00+05:30,356.45,356.45,356.5,ICICI BANK
273.15,356.6,8691,2019-03-05 12:30:00+05:30,356.5,356.45,356.55,ICICI BANK
273.15,356.6,21342,2019-03-05 12:31:00+05:30,356.55,356.35,356.45,ICICI BANK
273.15,356.6,37531,2019-03-05 12:32:00+05:30,356.4,356.4,356.4,ICICI BANK
273.15,356.75,24216,2019-03-05 12:33:00+05:30,356.4,356.4,356.7,ICICI BANK
273.15,357,34705,2019-03-05 12:34:00+05:30,356.7,356.65,356.85,ICICI BANK
273.15,357.1,54491,2019-03-05 12:35:00+05:30,356.85,356.8,357.05,ICICI BANK
273.15,357,28315,2019-03-05 12:36:00+05:30,357,356.6,356.65,ICICI BANK
273.15,356.75,34555,2019-03-05 12:37:00+05:30,356.7,356.4,356.55,ICICI BANK
