amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B004MSU88K,$59.99,True,True,80.70034443168772,2,332626703468
B004V96OKQ,$111.39,True,True,139.7129735935706,2,332626703471
B0159W3EII,$99.95,True,True,126.57864523536165,2,332626703477
B004GVRRMI,$89.99,True,True,115.14351320321468,2,332626703479
B003APJRI8,,True,False,,0,332626703480
B01M7Y7CJ2,$67.34,True,True,89.13892078071183,2,332626703482
B010EA7RME,$94.95,True,True,120.83811710677382,2,332626703484
B00KJ30H6U,$96.99,True,True,123.18025258323765,2,332626703485
B00ATUHGGW,$53.95,True,True,73.76578645235362,2,332626703486
B00ENF18IG,$59.99,True,True,80.70034443168772,2,332626703493
B01N5D9WUV,$103.94,True,True,131.15958668197473,2,332626703494
B00FALQB52,$71.97,True,True,94.45464982778415,2,332626703496
B01HXP349S,$91.76,True,True,117.1756601607348,2,332626703502
B0006AAS7E,$51.98,True,True,71.50401836969,2,332626703504
B00962GZJ8,$80.15,True,True,103.85763490241102,2,332626703506
B00962GV2E,$64.95,True,True,86.39494833524684,2,332626703509
B00FRFDHL2,$84.99,True,True,109.40298507462686,2,332626703515
B06VW2VGZ8,$138.94,True,True,171.34328358208955,2,332626703510
B00EZQN37W,$60.99,True,True,81.84845005740529,2,332626703512
B0722STD5K,,False,False,,0,332626703514
B072269D1R,$112.95,True,True,141.50401836969002,2,332626703517
B00T62EOF0,$74.95,True,True,97.8760045924225,2,332626703524
B014JML4PO,$77.95,True,True,101.3203214695752,2,332626703530
B000GXAUYW,$69.95,True,True,92.13547646383468,2,332626703535
B00TKGWB0C,$109.95,True,True,138.0597014925373,2,332626703539
B00OSPE2ZM,$107.72,True,True,135.49942594718715,2,332626703540
B000JQJS6M,$78.99,True,True,102.51435132032147,2,332626703545
B004FGA5AA,$71.99,True,True,94.4776119402985,2,332626703546
B011N5P45Q,$83.99,True,True,108.25487944890929,2,332626703547
B00J4JKPBC,$84.44,True,True,108.7715269804822,2,332626703548
B00WUAMKJW,$93.89,True,True,119.6211251435132,2,332626703549
B0722JGR8X,$179.19,True,True,217.55453501722158,2,332626703550
B000FVE3DE,$54.99,True,True,74.9598163030999,2,332626703552
B01MRXF9F2,$109.00,True,True,136.96900114810563,2,332626703553
B00EJISE6Q,$84.99,True,True,109.40298507462686,2,332626703558
B001T9NWUQ,$334.99,True,True,396.4293915040184,2,332626703559
B06XDBN2WM,$54.89,True,True,74.84500574052812,2,332626703560
B01487XRDC,$81.99,True,True,105.95866819747415,2,332626703563
B000UQ23OU,$85.99,True,True,110.55109070034442,2,332626703564
B000FVE3A2,$128.30,True,True,159.13892078071183,2,332626703567
B06XZWFFT1,$138.55,True,True,170.9070034443169,2,332626703568
B00962GV4M,$51.94,True,True,71.4580941446613,2,332626703570
B000GX8WA6,$53.98,True,True,73.80022962112514,2,332626703571
B000UEP6FU,$86.42,True,True,111.04477611940298,2,332626703573
B00ATULLC2,$76.99,True,True,100.21814006888633,2,332626703575
B004FGFB2W,$69.99,True,True,92.18140068886336,2,332626703580
B006DI3ZV4,$84.79,True,True,109.17336394948336,2,332626703586
B01N79S7EC,$83.19,True,True,107.33639494833524,2,332626703584
B007HNAC2Y,,False,False,,0,332626703589
B00962GZKC,$68.28,True,True,90.21814006888634,2,332626703593
B01NADNF0Q,$62.95,True,True,84.09873708381171,2,332626703597
